"WY" "source" "system.index" "image_date" "mean" "median" "std" "variance" "date" "meadow" "DOY" "DOWY" "WYTYPE"
"1938" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910306" 1119910306 668217600000 0.781128550888202 0.7974534034729 0.0455524055242949 0.00207502164904982 "19910306" "Cow" 65 157 "C"
"1939" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910407" 1119910407 670982400000 0.892566351715578 0.90449070930481 0.0290910963206388 0.000846291885136687 "19910407" "Cow" 97 189 "C"
"1940" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910509" 1119910509 673747200000 0.156444514358262 0.152918696403503 0.0447029712266459 0.00199835563649033 "19910509" "Cow" 129 221 "C"
"1941" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910813" 1119910813 682041600000 -0.0394772111627978 -0.0606787609202521 0.108636131003777 0.0118018089594697 "19910813" "Childs" 225 317 "C"
"1942" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910407" 1119910407 670982400000 0.355017303753255 0.355689316987991 0.0164321771829222 0.000270016446970948 "19910407" "Carter" 97 189 "C"
"1943" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910813" 1119910813 682041600000 0.190365866800651 0.180907383561134 0.0961183491154857 0.00923873703668638 "19910813" "Cow" 225 317 "C"
"1944" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910914" 1119910914 684806400000 0.0984098158452079 0.10186292976141 0.119071964672232 0.0141781327709052 "19910914" "Cow" 257 349 "C"
"1945" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910610" 1119910610 6.76512e+11 0.216097590232046 0.233305717507998 0.0846062035720425 0.00715820968287389 "19910610" "Carter" 161 253 "C"
"1946" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910712" 1119910712 679276800000 0.260846471719777 0.276409685611725 0.0858423320362081 0.0073689059694146 "19910712" "Carter" 193 285 "C"
"1947" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910509" 1119910509 673747200000 0.102228052132597 0.00371278113258692 0.279507447175832 0.0781244130267503 "19910509" "VanNorden" 129 221 "C"
"1948" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910610" 1119910610 6.76512e+11 0.213610711011545 0.224009258343893 0.125376952790684 0.0157193802910775 "19910610" "Childs" 161 253 "C"
"1949" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910610" 1119910610 6.76512e+11 0.0814274969664095 0.0665665923571978 0.139902850593331 0.01957280760414 "19910610" "VanNorden" 161 253 "C"
"1950" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910101" 1119910101 6.62688e+11 NA NA NA NA "19910101" "Cow" 1 93 "C"
"1951" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910509" 1119910509 673747200000 0.374199008991694 0.384821430842082 0.0995301310059078 0.00990624697805316 "19910509" "Childs" 129 221 "C"
"1952" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910202" 1119910202 665452800000 NA NA NA NA "19910202" "VanNorden" 33 125 "C"
"1953" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910712" 1119910712 679276800000 0.0276165971429705 0.0206482775642404 0.119735146839117 0.014336505388585 "19910712" "Childs" 193 285 "C"
"1954" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19901219" 1119901219 661564800000 NA NA NA NA "19901219" "VanNorden" 353 79 "C"
"1955" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910101" 1119910101 6.62688e+11 NA NA NA NA "19910101" "VanNorden" 1 93 "C"
"1956" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910202" 1119910202 665452800000 NA NA NA NA "19910202" "Cow" 33 125 "C"
"1957" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910509" 1119910509 673747200000 0.0293429979686139 0.0433671977370977 0.0836075277097602 0.00699021868973832 "19910509" "Carter" 129 221 "C"
"1958" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19901117" 1119901117 6.588e+11 NA NA NA NA "19901117" "Childs" 321 47 "C"
"1959" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910712" 1119910712 679276800000 0.191645082585475 0.182087715025301 0.0881638137809658 0.00777285806040482 "19910712" "VanNorden" 193 285 "C"
"1960" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19901016" 1119901016 656035200000 0.219662534450263 0.158576442673802 0.141311213499118 0.0199688590605933 "19901016" "VanNorden" 289 15 "C"
"1961" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19901117" 1119901117 6.588e+11 NA NA NA NA "19901117" "VanNorden" 321 47 "C"
"1962" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19901016" 1119901016 656035200000 -0.086223932107054 -0.127824735538713 0.132842686730915 0.0176471794178881 "19901016" "Childs" 289 15 "C"
"1963" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910712" 1119910712 679276800000 0.261558060662462 0.253305464982986 0.0722701674004111 0.00522297709608345 "19910712" "Cow" 193 285 "C"
"1964" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910306" 1119910306 668217600000 NA NA NA NA "19910306" "VanNorden" 65 157 "C"
"1965" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910813" 1119910813 682041600000 0.248896495054554 0.248236197466944 0.0155282813253293 0.000241127520918572 "19910813" "VanNorden" 225 317 "C"
"1966" 1991 "LANDSAT/LT5_L1T_32DAY_NDWI/19910914" 1119910914 684806400000 -0.0534834977314736 -0.0604472129859708 0.0660519372368968 0.00436285841274695 "19910914" "VanNorden" 257 349 "C"
"1967" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920609" 1119920609 7.08048e+11 0.253706892643486 0.227680905163288 0.0992117602250584 0.00984297336695448 "19920609" "Childs" 161 253 "C"
"1968" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920101" 1119920101 6.94224e+11 0.680874505994517 0.749980807304382 0.188817545534123 0.0356520655015305 "19920101" "Cow" 1 93 "C"
"1969" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911219" 1119911219 693100800000 0.680874505994517 0.749980807304382 0.188817545534123 0.0356520655015305 "19911219" "Cow" 353 79 "C"
"1970" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911016" 1119911016 687571200000 0.0642982628784159 0.079766305944612 0.0934188671020656 0.00872708473063339 "19911016" "Childs" 289 15 "C"
"1971" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920913" 1119920913 716342400000 0.00407357876394115 -0.0385528039187193 0.129381673157149 0.0167396173489434 "19920913" "Cow" 257 349 "C"
"1972" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920812" 1119920812 713577600000 0.196415151700503 0.209504311283429 0.0759386818369323 0.00576668339913083 "19920812" "Carter" 225 317 "C"
"1973" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920202" 1119920202 696988800000 NA NA NA NA "19920202" "Cow" 33 125 "C"
"1974" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920711" 1119920711 710812800000 0.313698169398666 0.321713232632839 0.0339044081847355 0.00114950889435716 "19920711" "Childs" 193 285 "C"
"1975" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911117" 1119911117 6.90336e+11 0.696609784156904 0.700440347194672 0.0698902496189598 0.00488464699180051 "19911117" "Cow" 321 47 "C"
"1976" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920812" 1119920812 713577600000 -0.0512851023095444 -0.0682498476392514 0.0964769891215079 0.00930780942995155 "19920812" "Childs" 225 317 "C"
"1977" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920406" 1119920406 702518400000 0.288512802157844 0.21792111992836 0.186192031711068 0.0346674726726952 "19920406" "Childs" 97 189 "C"
"1978" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920508" 1119920508 705283200000 0.347187607239419 0.35370821595192 0.121216121021358 0.0146933479954646 "19920508" "Childs" 129 221 "C"
"1979" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920305" 1119920305 699753600000 0.196052041280707 0.156486287713051 0.112719377845689 0.0127056581419192 "19920305" "Cow" 65 157 "C"
"1980" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920101" 1119920101 6.94224e+11 NA NA NA NA "19920101" "VanNorden" 1 93 "C"
"1981" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920202" 1119920202 696988800000 NA NA NA NA "19920202" "VanNorden" 33 125 "C"
"1982" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911117" 1119911117 6.90336e+11 0.513981148327612 0.516925754391144 0.0617365099297959 0.00381139665831179 "19911117" "Childs" 321 47 "C"
"1983" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911219" 1119911219 693100800000 NA NA NA NA "19911219" "VanNorden" 353 79 "C"
"1984" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920711" 1119920711 710812800000 0.245130292960067 0.247936584055424 0.0350548829522722 0.0012288448187975 "19920711" "Carter" 193 285 "C"
"1985" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920609" 1119920609 7.08048e+11 0.183573252103052 0.170674966648221 0.117918352157553 0.0139047377755526 "19920609" "VanNorden" 161 253 "C"
"1986" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920711" 1119920711 710812800000 0.0438123684113818 0.0256156713475247 0.0837996898793642 0.00702238802387762 "19920711" "VanNorden" 193 285 "C"
"1987" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920812" 1119920812 713577600000 -0.0286607003946531 -0.0412981608661555 0.0683756650704044 0.00467523157382012 "19920812" "VanNorden" 225 317 "C"
"1988" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911016" 1119911016 687571200000 0.0738549133373508 0.0569604774937034 0.0538868907816826 0.00290379699811699 "19911016" "Carter" 289 15 "C"
"1989" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911117" 1119911117 6.90336e+11 0.654601925122204 0.660129979252815 0.085927909344525 0.0073836056043209 "19911117" "Carter" 321 47 "C"
"1990" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911219" 1119911219 693100800000 0.699035921648367 0.702735990285873 0.0913317355774364 0.00834148592358677 "19911219" "Carter" 353 79 "C"
"1991" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911117" 1119911117 6.90336e+11 NA NA NA NA "19911117" "VanNorden" 321 47 "C"
"1992" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920609" 1119920609 7.08048e+11 0.27402895176356 0.269948124885559 0.0658813179293457 0.00434034805210752 "19920609" "Cow" 161 253 "C"
"1993" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920711" 1119920711 710812800000 0.103520752302982 0.109460927546024 0.114942357205859 0.0132117454800392 "19920711" "Cow" 193 285 "C"
"1994" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920812" 1119920812 713577600000 0.0521591217598852 0.0380345284938812 0.121549873937478 0.0147743718542167 "19920812" "Cow" 225 317 "C"
"1995" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920406" 1119920406 702518400000 0.314551097181028 0.326130144298077 0.225778426778541 0.0509758979985931 "19920406" "Carter" 97 189 "C"
"1996" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920508" 1119920508 705283200000 0.0934435887429029 0.0883704358711839 0.0822069835043845 0.00675798813689015 "19920508" "Carter" 129 221 "C"
"1997" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911219" 1119911219 693100800000 0.909433666586932 0.9207158056024 0.0421634624738893 0.00177775756778707 "19911219" "Childs" 353 79 "C"
"1998" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920101" 1119920101 6.94224e+11 0.909433666586932 0.9207158056024 0.0421634624738893 0.00177775756778707 "19920101" "Childs" 1 93 "C"
"1999" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920202" 1119920202 696988800000 NA NA NA NA "19920202" "Childs" 33 125 "C"
"2000" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920305" 1119920305 699753600000 0.820978761062257 0.849301501460697 0.0960431306661164 0.00922428294814871 "19920305" "Childs" 65 157 "C"
"2001" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920913" 1119920913 716342400000 -0.0845700792315772 -0.0954334404267056 0.0647855628879744 0.00419716915871168 "19920913" "VanNorden" 257 349 "C"
"2002" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920202" 1119920202 696988800000 NA NA NA NA "19920202" "Carter" 33 125 "C"
"2003" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920406" 1119920406 702518400000 0.231842419149679 0.224302494898438 0.0263100677609255 0.000692219665584491 "19920406" "Cow" 97 189 "C"
"2004" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920508" 1119920508 705283200000 0.180014684864687 0.172876879572868 0.0679654227069997 0.00461929868374115 "19920508" "Cow" 129 221 "C"
"2005" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920101" 1119920101 6.94224e+11 0.699035921648367 0.702735990285873 0.0913317355774364 0.00834148592358677 "19920101" "Carter" 1 93 "C"
"2006" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920609" 1119920609 7.08048e+11 0.39457652234097 0.425164848566055 0.110419970422819 0.0121925698681762 "19920609" "Carter" 161 253 "C"
"2007" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920305" 1119920305 699753600000 0.804522694491628 0.809241145849228 0.0653179660149441 0.00426643668432939 "19920305" "Carter" 65 157 "C"
"2008" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911016" 1119911016 687571200000 0.0794208327526175 0.0608389241000017 0.129793197973707 0.0168462742402418 "19911016" "Cow" 289 15 "C"
"2009" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920305" 1119920305 699753600000 NA NA NA NA "19920305" "VanNorden" 65 157 "C"
"2010" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19911016" 1119911016 687571200000 0.115442228221714 0.120222445111722 0.0471056372700082 0.00221894106261359 "19911016" "VanNorden" 289 15 "C"
"2011" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920508" 1119920508 705283200000 0.120612654868301 0.100004499852657 0.142103866607208 0.0201935089047193 "19920508" "VanNorden" 129 221 "C"
"2012" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920913" 1119920913 716342400000 -0.0904187303007717 -0.111097832898731 0.0956314882857126 0.00914538155174039 "19920913" "Childs" 257 349 "C"
"2013" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920913" 1119920913 716342400000 0.0960449720367984 0.107605408877134 0.106582080934249 0.0113597399762747 "19920913" "Carter" 257 349 "C"
"2014" 1992 "LANDSAT/LT5_L1T_32DAY_NDWI/19920406" 1119920406 702518400000 -0.0174984628964104 -0.0605718947070486 0.194324393520852 0.0377619699172468 "19920406" "VanNorden" 97 189 "C"
"2015" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921015" 1119921015 719107200000 0.728242712828045 0.775631935596466 0.152421642062829 0.0232323569691293 "19921015" "VanNorden" 289 15 "AN"
"2016" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930407" 1119930407 734140800000 0.702714377478378 0.701808129747709 0.0157777918070325 0.000248938714306061 "19930407" "VanNorden" 97 189 "AN"
"2017" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930509" 1119930509 736905600000 0.302654705326492 0.280015567938487 0.092751002479582 0.00860274846096743 "19930509" "Cow" 129 221 "AN"
"2018" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930202" 1119930202 728611200000 0.770964013873984 0.769431471824646 0.0170539923899418 0.000290838656436193 "19930202" "Cow" 33 125 "AN"
"2019" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930306" 1119930306 7.31376e+11 0.773322978150954 0.792018473148346 0.047322725736518 0.0022394403711337 "19930306" "Cow" 65 157 "AN"
"2020" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930407" 1119930407 734140800000 0.8856296216676 0.898987084627151 0.0481786318617829 0.00232118056807321 "19930407" "Cow" 97 189 "AN"
"2021" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930407" 1119930407 734140800000 0.626788856378242 0.629434674978256 0.0365320778526251 0.00133459271223026 "19930407" "Carter" 97 189 "AN"
"2022" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921015" 1119921015 719107200000 0.120709613580769 0.121765331923962 0.036729181658595 0.00134903278531007 "19921015" "Cow" 289 15 "AN"
"2023" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930202" 1119930202 728611200000 0.805903211013595 0.818715929985046 0.0817744574768767 0.00668706189563751 "19930202" "Carter" 33 125 "AN"
"2024" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930202" 1119930202 728611200000 0.924420551354474 0.93084026624759 0.03458619232161 0.00119620469930739 "19930202" "Childs" 33 125 "AN"
"2025" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930306" 1119930306 7.31376e+11 0.869862199949513 0.856638385699345 0.0478577338894645 0.0022903626930348 "19930306" "Childs" 65 157 "AN"
"2026" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930914" 1119930914 747964800000 0.249911497611163 0.258401893079281 0.0800928742796555 0.0064148685103767 "19930914" "Carter" 257 349 "AN"
"2027" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930101" 1119930101 725846400000 0.813282511103044 0.83113565047582 0.0553373599061842 0.00306222340138657 "19930101" "Cow" 1 93 "AN"
"2028" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930914" 1119930914 747964800000 -0.0011830085526697 -0.0100619293547965 0.0883252729409702 0.00780135384009688 "19930914" "VanNorden" 257 349 "AN"
"2029" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921015" 1119921015 719107200000 0.095204241427857 0.113176422193646 0.113774340043364 0.012944600452303 "19921015" "Carter" 289 15 "AN"
"2030" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921116" 1119921116 7.21872e+11 0.755189750788263 0.76058518704103 0.0325920217604399 0.00106223988243299 "19921116" "VanNorden" 321 47 "AN"
"2031" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921218" 1119921218 724636800000 NA NA NA NA "19921218" "VanNorden" 353 79 "AN"
"2032" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930101" 1119930101 725846400000 0.880161162371038 0.881676474870261 0.0261556435482683 0.000684117689424071 "19930101" "VanNorden" 1 93 "AN"
"2033" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930306" 1119930306 7.31376e+11 0.720789168752841 0.724780589342117 0.0596214677272564 0.00355471941395228 "19930306" "Carter" 65 157 "AN"
"2034" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930306" 1119930306 7.31376e+11 0.71750798363625 0.71636640386922 0.0444004263518394 0.00197139786022512 "19930306" "VanNorden" 65 157 "AN"
"2035" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921116" 1119921116 7.21872e+11 0.131786371859253 0.128335088717215 0.0400590203937327 0.00160472511490549 "19921116" "Childs" 321 47 "AN"
"2036" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921218" 1119921218 724636800000 0.72381558061038 0.716552313703757 0.0357169839937723 0.00127570294561138 "19921218" "Childs" 353 79 "AN"
"2037" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930509" 1119930509 736905600000 0.23422006398454 0.219508210888007 0.056418886411096 0.00318309074386816 "19930509" "VanNorden" 129 221 "AN"
"2038" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921116" 1119921116 7.21872e+11 0.808691027514431 0.809723913669586 0.0212789727454788 0.000452794681102832 "19921116" "Cow" 321 47 "AN"
"2039" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921218" 1119921218 724636800000 0.558866322860805 0.561614274978638 0.0185837951990052 0.000345357443998568 "19921218" "Cow" 353 79 "AN"
"2040" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930712" 1119930712 742435200000 0.195286014336843 0.193207066040486 0.128425073948093 0.0164929996185731 "19930712" "VanNorden" 193 285 "AN"
"2041" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930407" 1119930407 734140800000 0.422724509838323 0.420796126127243 0.0587372812786381 0.00345006821200585 "19930407" "Childs" 97 189 "AN"
"2042" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930202" 1119930202 728611200000 0.800277126949361 0.79758972104858 0.0191365398332449 0.00036620715678937 "19930202" "VanNorden" 33 125 "AN"
"2043" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921116" 1119921116 7.21872e+11 0.155571982876134 0.147835234180093 0.0331718549629357 0.00110037196168204 "19921116" "Carter" 321 47 "AN"
"2044" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921218" 1119921218 724636800000 0.719883160804635 0.721100807189941 0.0525661067910975 0.00276319558317307 "19921218" "Carter" 353 79 "AN"
"2045" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930101" 1119930101 725846400000 0.719883160804635 0.721100807189941 0.0525661067910975 0.00276319558317307 "19930101" "Carter" 1 93 "AN"
"2046" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930101" 1119930101 725846400000 0.72381558061038 0.716552313703757 0.0357169839937723 0.00127570294561138 "19930101" "Childs" 1 93 "AN"
"2047" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19921015" 1119921015 719107200000 -0.107027046238603 -0.132014268094843 0.0957116179342791 0.00916071380759742 "19921015" "Childs" 289 15 "AN"
"2048" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930712" 1119930712 742435200000 0.372108215585761 0.383870363235474 0.06242564682957 0.0038969613820902 "19930712" "Cow" 193 285 "AN"
"2049" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930509" 1119930509 736905600000 0.426297913513966 0.417094185948372 0.0441214338302629 0.00194670092323827 "19930509" "Carter" 129 221 "AN"
"2050" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930813" 1119930813 7.452e+11 0.0707199691084396 0.0625370233600702 0.1017675189829 0.0103566279199348 "19930813" "VanNorden" 225 317 "AN"
"2051" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930712" 1119930712 742435200000 0.383015769186305 0.382707968354225 0.0501172971150755 0.00251174347012075 "19930712" "Carter" 193 285 "AN"
"2052" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930813" 1119930813 7.452e+11 0.371266419318185 0.380665923158328 0.0535481094869635 0.00286740002962783 "19930813" "Carter" 225 317 "AN"
"2053" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930610" 1119930610 739670400000 0.347834149275711 0.36539017126478 0.118561679159823 0.0140568717651969 "19930610" "Childs" 161 253 "AN"
"2054" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930712" 1119930712 742435200000 0.133676589811216 0.146416043533998 0.144097251732278 0.0207640179567956 "19930712" "Childs" 193 285 "AN"
"2055" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930914" 1119930914 747964800000 -0.0544436382934252 -0.0880312069160182 0.115464744947266 0.0133321073257371 "19930914" "Childs" 257 349 "AN"
"2056" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930509" 1119930509 736905600000 0.380319761181449 0.372624635696411 0.0606692009826069 0.00368075194786795 "19930509" "Childs" 129 221 "AN"
"2057" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930610" 1119930610 739670400000 0.150426333714711 0.143120399365822 0.147545709748583 0.021769736465213 "19930610" "VanNorden" 161 253 "AN"
"2058" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930813" 1119930813 7.452e+11 0.325481655264119 0.334899380803108 0.0545353801678758 0.00297410769005474 "19930813" "Cow" 225 317 "AN"
"2059" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930610" 1119930610 739670400000 0.278542563096801 0.289054229855537 0.0595832907506587 0.00355016853667753 "19930610" "Carter" 161 253 "AN"
"2060" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930610" 1119930610 739670400000 0.297443803433978 0.305285880963008 0.0754088918533913 0.00568650097055647 "19930610" "Cow" 161 253 "AN"
"2061" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930813" 1119930813 7.452e+11 0.0385967579265866 0.0256534141302109 0.125062425273546 0.0156406102153012 "19930813" "Childs" 225 317 "AN"
"2062" 1993 "LANDSAT/LT5_L1T_32DAY_NDWI/19930914" 1119930914 747964800000 0.274765570502762 0.282323241233826 0.0548832309298131 0.0030121690372952 "19930914" "Cow" 257 349 "AN"
"2063" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931117" 1119931117 753494400000 0.603328545146914 0.61493514974912 0.0652399036910826 0.00425624503362173 "19931117" "Carter" 321 47 "C"
"2064" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19940101" 1119940101 757382400000 0.773077647632627 0.778360068798065 0.101643699989486 0.0103314417475525 "19940101" "Carter" 1 93 "C"
"2065" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931016" 1119931016 750729600000 0.695549964802722 0.692556746304035 0.0351531030471861 0.00123574065384609 "19931016" "VanNorden" 289 15 "C"
"2066" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19940712" 1119940712 773971200000 0.286379903110106 0.298302441835403 0.0788314984543629 0.00621440514856023 "19940712" "Carter" 193 285 "C"
"2067" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19940202" 1119940202 760147200000 0.842740901019595 0.856447041034698 0.0457879188217568 0.00209653351002779 "19940202" "Cow" 33 125 "C"
"2068" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931219" 1119931219 756259200000 0.69234856896436 0.708419442176819 0.0855197780028465 0.00731363242965614 "19931219" "Carter" 353 79 "C"
"2069" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931117" 1119931117 753494400000 0.380057664810445 0.378402518776228 0.0130786358884733 0.000171050716703261 "19931117" "VanNorden" 321 47 "C"
"2070" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931219" 1119931219 756259200000 NA NA NA NA "19931219" "VanNorden" 353 79 "C"
"2071" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19940101" 1119940101 757382400000 0.812887072184081 0.814039839307467 0.0201954799914304 0.000407857412084265 "19940101" "VanNorden" 1 93 "C"
"2072" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931219" 1119931219 756259200000 0.842030841276186 0.864986717700958 0.0643088810941193 0.00413563218757758 "19931219" "Cow" 353 79 "C"
"2073" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19940914" 1119940914 779500800000 0.216324402514948 0.208259426057339 0.0283939128822886 0.000806214288766997 "19940914" "Cow" 257 349 "C"
"2074" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19931219" 1119931219 756259200000 0.89431076905939 0.905424878466874 0.0459130386892733 0.00210800712168271 "19931219" "Childs" 353 79 "C"
"2075" 1994 "LANDSAT/LT5_L1T_32DAY_NDWI/19940813" 1119940813 7.76736e+11 0.217914051928822 0.229728788137436 0.102843591716028 0.0105768043570531 "19940813" "Carter" 225 317 "C"
